"SettlementPoint","Year","Month","DayOfWeek","NormalizedPrice"
"HB_HOUSTON",2016,1,1,0.932756619896614
"HB_HOUSTON",2016,1,1,0.817807785631396
"HB_HOUSTON",2016,1,1,0.790463129022049
"HB_HOUSTON",2016,1,1,0.790969511551851
"HB_HOUSTON",2016,1,1,0.807173752505539
"HB_HOUSTON",2016,1,1,0.845152442240743
"HB_HOUSTON",2016,1,1,0.960101276505961
"HB_HOUSTON",2016,1,1,0.97124169216162
"HB_HOUSTON",2016,1,1,0.966177866863593
"HB_HOUSTON",2016,1,1,0.995548053592151
"HB_HOUSTON",2016,1,1,1.04314801139361
"HB_HOUSTON",2016,1,1,1.04365439392341
"HB_HOUSTON",2016,1,1,1.02795653549953
"HB_HOUSTON",2016,1,1,1.01630973731406
"HB_HOUSTON",2016,1,1,0.966684249393396
"HB_HOUSTON",2016,1,1,0.979343812638464
"HB_HOUSTON",2016,1,1,1.01630973731406
"HB_HOUSTON",2016,1,1,1.26291802932799
"HB_HOUSTON",2016,1,1,1.32925414073214
"HB_HOUSTON",2016,1,1,1.17683299926153
"HB_HOUSTON",2016,1,1,1.1540457854204
"HB_HOUSTON",2016,1,1,1.08163308365861
"HB_HOUSTON",2016,1,1,1.02896930055913
"HB_HOUSTON",2016,1,1,0.995548053592151
"HB_HOUSTON",2016,1,2,0.939033687029978
"HB_HOUSTON",2016,1,2,0.887112393118368
"HB_HOUSTON",2016,1,2,0.848542289069743
"HB_HOUSTON",2016,1,2,0.840630472854641
"HB_HOUSTON",2016,1,2,0.885134439064593
"HB_HOUSTON",2016,1,2,0.872772226228495
"HB_HOUSTON",2016,1,2,0.99491088904914
"HB_HOUSTON",2016,1,2,1.0552384876893
"HB_HOUSTON",2016,1,2,1.15809209848563
"HB_HOUSTON",2016,1,2,1.229792932935
"HB_HOUSTON",2016,1,2,1.15710312145874
"HB_HOUSTON",2016,1,2,1.07996291336149
"HB_HOUSTON",2016,1,2,1.02754713093644
"HB_HOUSTON",2016,1,2,0.973153394457608
"HB_HOUSTON",2016,1,2,0.904419491088905
"HB_HOUSTON",2016,1,2,0.887112393118368
"HB_HOUSTON",2016,1,2,0.956340785000515
"HB_HOUSTON",2016,1,2,1.16105902956629
"HB_HOUSTON",2016,1,2,1.16056454105285
"HB_HOUSTON",2016,1,2,1.07452353971361
"HB_HOUSTON",2016,1,2,1.02507468836922
"HB_HOUSTON",2016,1,2,0.987988049860925
"HB_HOUSTON",2016,1,2,0.982548676213042
"HB_HOUSTON",2016,1,2,0.91134233027712
"HB_HOUSTON",2016,1,3,0.94549233097653
"HB_HOUSTON",2016,1,3,0.891820461270867
"HB_HOUSTON",2016,1,3,0.877182678623868
"HB_HOUSTON",2016,1,3,0.886399060290497
"HB_HOUSTON",2016,1,3,0.922180306760939
"HB_HOUSTON",2016,1,3,0.959045833427455
"HB_HOUSTON",2016,1,3,1.04524610901534
"HB_HOUSTON",2016,1,3,1.08644875646615
"HB_HOUSTON",2016,1,3,1.09349657774063
"HB_HOUSTON",2016,1,3,1.09620727823082
"HB_HOUSTON",2016,1,3,1.07614809460345
"HB_HOUSTON",2016,1,3,1.01163342293704
"HB_HOUSTON",2016,1,3,0.92922812803542
"HB_HOUSTON",2016,1,3,0.885314780094423
"HB_HOUSTON",2016,1,3,0.86959271725135
"HB_HOUSTON",2016,1,3,0.865797736565091
"HB_HOUSTON",2016,1,3,0.920553886466828
"HB_HOUSTON",2016,1,3,1.1531319885247
"HB_HOUSTON",2016,1,3,1.18566039440692
"HB_HOUSTON",2016,1,3,1.1325306647993
"HB_HOUSTON",2016,1,3,1.09783369852493
"HB_HOUSTON",2016,1,3,1.06747385303486
"HB_HOUSTON",2016,1,3,1.01813910411349
"HB_HOUSTON",2016,1,3,0.98344213783912
"HB_HOUSTON",2016,1,4,0.764866789073332
"HB_HOUSTON",2016,1,4,0.767564731891932
"HB_HOUSTON",2016,1,4,0.785551017349271
"HB_HOUSTON",2016,1,4,0.809382845580245
"HB_HOUSTON",2016,1,4,0.86963690186233
"HB_HOUSTON",2016,1,4,0.980252557424964
"HB_HOUSTON",2016,1,4,2.412860194102
"HB_HOUSTON",2016,1,4,1.61022220556825
"HB_HOUSTON",2016,1,4,1.0962640986248
"HB_HOUSTON",2016,1,4,1.06613707048376
"HB_HOUSTON",2016,1,4,0.980702214561397
"HB_HOUSTON",2016,1,4,0.910555701277776
"HB_HOUSTON",2016,1,4,0.855247873496459
