"SettlementPoint","Year","Month","DayOfWeek","NormalizedPrice"
"LZ_RAYBN",2016,1,1,0.932751312709559
"LZ_RAYBN",2016,1,1,0.818371607515658
"LZ_RAYBN",2016,1,1,0.791548048333017
"LZ_RAYBN",2016,1,1,0.792054153223256
"LZ_RAYBN",2016,1,1,0.808249509710888
"LZ_RAYBN",2016,1,1,0.847219586259252
"LZ_RAYBN",2016,1,1,0.960587081672677
"LZ_RAYBN",2016,1,1,0.971215284367685
"LZ_RAYBN",2016,1,1,0.967166445245777
"LZ_RAYBN",2016,1,1,0.99652052887961
"LZ_RAYBN",2016,1,1,1.04308217878155
"LZ_RAYBN",2016,1,1,1.04257607389131
"LZ_RAYBN",2016,1,1,1.02840513696464
"LZ_RAYBN",2016,1,1,1.01524640981843
"LZ_RAYBN",2016,1,1,0.966660340355539
"LZ_RAYBN",2016,1,1,0.979312962611501
"LZ_RAYBN",2016,1,1,1.0147403049282
"LZ_RAYBN",2016,1,1,1.26171949136459
"LZ_RAYBN",2016,1,1,1.32751312709559
"LZ_RAYBN",2016,1,1,1.17618776491428
"LZ_RAYBN",2016,1,1,1.15341304485355
"LZ_RAYBN",2016,1,1,1.08154615043968
"LZ_RAYBN",2016,1,1,1.02891124185487
"LZ_RAYBN",2016,1,1,0.995002214208895
"LZ_RAYBN",2016,1,2,0.939412043427206
"LZ_RAYBN",2016,1,2,0.887497167343071
"LZ_RAYBN",2016,1,2,0.848931830823428
"LZ_RAYBN",2016,1,2,0.841020992562988
"LZ_RAYBN",2016,1,2,0.885519457777961
"LZ_RAYBN",2016,1,2,0.873158772996024
"LZ_RAYBN",2016,1,2,0.993799056467728
"LZ_RAYBN",2016,1,2,1.05461362559486
"LZ_RAYBN",2016,1,2,1.15844337776313
"LZ_RAYBN",2016,1,2,1.23161863167219
"LZ_RAYBN",2016,1,2,1.1569600955893
"LZ_RAYBN",2016,1,2,1.07834614037618
"LZ_RAYBN",2016,1,2,1.0274201190746
"LZ_RAYBN",2016,1,2,0.973033106034074
"LZ_RAYBN",2016,1,2,0.904307698646505
"LZ_RAYBN",2016,1,2,0.887497167343071
"LZ_RAYBN",2016,1,2,0.95622257473064
"LZ_RAYBN",2016,1,2,1.16140994211079
"LZ_RAYBN",2016,1,2,1.16091551471952
"LZ_RAYBN",2016,1,2,1.07389629385468
"LZ_RAYBN",2016,1,2,1.02494798211821
"LZ_RAYBN",2016,1,2,0.987371500381121
"LZ_RAYBN",2016,1,2,0.982427226468346
"LZ_RAYBN",2016,1,2,0.91122968212439
"LZ_RAYBN",2016,1,3,0.945364201016375
"LZ_RAYBN",2016,1,3,0.892241671372106
"LZ_RAYBN",2016,1,3,0.877063805759458
"LZ_RAYBN",2016,1,3,0.886821005081875
"LZ_RAYBN",2016,1,3,0.92205533596838
"LZ_RAYBN",2016,1,3,0.959457933370977
"LZ_RAYBN",2016,1,3,1.04510446075663
"LZ_RAYBN",2016,1,3,1.08630152456239
"LZ_RAYBN",2016,1,3,1.0933483907397
"LZ_RAYBN",2016,1,3,1.09605872388481
"LZ_RAYBN",2016,1,3,1.07600225861095
"LZ_RAYBN",2016,1,3,1.0114963297572
"LZ_RAYBN",2016,1,3,0.92910220214568
"LZ_RAYBN",2016,1,3,0.885194805194805
"LZ_RAYBN",2016,1,3,0.869474872953134
"LZ_RAYBN",2016,1,3,0.865680406549972
"LZ_RAYBN",2016,1,3,0.92042913608131
"LZ_RAYBN",2016,1,3,1.15297571993224
"LZ_RAYBN",2016,1,3,1.18658385093168
"LZ_RAYBN",2016,1,3,1.13237718802936
"LZ_RAYBN",2016,1,3,1.09768492377188
"LZ_RAYBN",2016,1,3,1.06732919254658
"LZ_RAYBN",2016,1,3,1.01800112930548
"LZ_RAYBN",2016,1,3,0.983850931677019
"LZ_RAYBN",2016,1,4,0.763322239258068
"LZ_RAYBN",2016,1,4,0.766463483041023
"LZ_RAYBN",2016,1,4,0.783964698403201
"LZ_RAYBN",2016,1,4,0.807748401331289
"LZ_RAYBN",2016,1,4,0.867880782319285
"LZ_RAYBN",2016,1,4,0.976926816499009
"LZ_RAYBN",2016,1,4,2.41875771287536
"LZ_RAYBN",2016,1,4,1.61370180621518
"LZ_RAYBN",2016,1,4,1.10167906959351
"LZ_RAYBN",2016,1,4,1.07161287909951
"LZ_RAYBN",2016,1,4,0.980965558505665
"LZ_RAYBN",2016,1,4,0.909165700609551
"LZ_RAYBN",2016,1,4,0.853969559851913
"LZ_RAYBN",2016,1,4,0.785310945738753
"LZ_RAYBN",2016,1,4,0.737294790770727
"LZ_RAYBN",2016,1,4,0.740884783665532
"LZ_RAYBN",2016,1,4,0.782169701955798
"LZ_RAYBN",2016,1,4,1.0343667028159
"LZ_RAYBN",2016,1,4,1.23271381025392
"LZ_RAYBN",2016,1,4,1.03032796080924
"LZ_RAYBN",2016,1,4,1.01731423656557
"LZ_RAYBN",2016,1,4,0.967951834261995
"LZ_RAYBN",2016,1,4,0.91499943906361
"LZ_RAYBN",2016,1,4,0.840507086496391
"LZ_RAYBN",2016,1,5,0.751596373669689
"LZ_RAYBN",2016,1,5,0.751123374063855
"LZ_RAYBN",2016,1,5,0.756799369333859
"LZ_RAYBN",2016,1,5,0.780449349625542
"LZ_RAYBN",2016,1,5,0.851399290500591
"LZ_RAYBN",2016,1,5,1.00417816318486
"LZ_RAYBN",2016,1,5,2.32148206543161
"LZ_RAYBN",2016,1,5,1.42183681513599
"LZ_RAYBN",2016,1,5,1.09310208908159
"LZ_RAYBN",2016,1,5,1.07654710287741
"LZ_RAYBN",2016,1,5,1.01742215214821
"LZ_RAYBN",2016,1,5,0.974379188017343
"LZ_RAYBN",2016,1,5,0.933701221915648
"LZ_RAYBN",2016,1,5,0.902010248324793
"LZ_RAYBN",2016,1,5,0.851872290106425
"LZ_RAYBN",2016,1,5,0.833898305084746
"LZ_RAYBN",2016,1,5,0.874576271186441
"LZ_RAYBN",2016,1,5,1.07323610563658
"LZ_RAYBN",2016,1,5,1.07796610169492
"LZ_RAYBN",2016,1,5,1.04012613322822
"LZ_RAYBN",2016,1,5,0.993772171856524
"LZ_RAYBN",2016,1,5,0.928971225857312
"LZ_RAYBN",2016,1,5,0.880252266456445
"LZ_RAYBN",2016,1,5,0.809302325581395
"LZ_RAYBN",2016,1,6,0.692513797604598
"LZ_RAYBN",2016,1,6,0.587537499713743
"LZ_RAYBN",2016,1,6,0.565003320585339
"LZ_RAYBN",2016,1,6,0.641399683971878
"LZ_RAYBN",2016,1,6,0.751872123113564
"LZ_RAYBN",2016,1,6,0.95358050701903
"LZ_RAYBN",2016,1,6,1.28664666681934
"LZ_RAYBN",2016,1,6,1.19650995030572
"LZ_RAYBN",2016,1,6,1.12670895642018
"LZ_RAYBN",2016,1,6,1.12341127166968
"LZ_RAYBN",2016,1,6,1.14484622254792
"LZ_RAYBN",2016,1,6,1.08273982641354
"LZ_RAYBN",2016,1,6,1.02557995740491
"LZ_RAYBN",2016,1,6,1.03657223990657
"LZ_RAYBN",2016,1,6,1.01568690315341
"LZ_RAYBN",2016,1,6,0.970618544896604
"LZ_RAYBN",2016,1,6,1.012938832528
"LZ_RAYBN",2016,1,6,1.3718368562072
"LZ_RAYBN",2016,1,6,1.33171502507614
"LZ_RAYBN",2016,1,6,1.17562461355257
"LZ_RAYBN",2016,1,6,1.09812902191586
"LZ_RAYBN",2016,1,6,1.02448072915474
"LZ_RAYBN",2016,1,6,0.924450958389631
"LZ_RAYBN",2016,1,6,0.859596491629835
"LZ_RAYBN",2016,1,7,0.847722321494137
"LZ_RAYBN",2016,1,7,0.652681565613296
"LZ_RAYBN",2016,1,7,0.626832790737522
"LZ_RAYBN",2016,1,7,0.646219371894353
"LZ_RAYBN",2016,1,7,0.748439527084914
"LZ_RAYBN",2016,1,7,0.87885834577632
"LZ_RAYBN",2016,1,7,1.25777788656892
"LZ_RAYBN",2016,1,7,1.26306513597533
"LZ_RAYBN",2016,1,7,1.17024453528505
"LZ_RAYBN",2016,1,7,1.15320784275329
"LZ_RAYBN",2016,1,7,1.1637823415661
"LZ_RAYBN",2016,1,7,0.986365750373289
"LZ_RAYBN",2016,1,7,0.972853890779135
"LZ_RAYBN",2016,1,7,0.958167086872445
"LZ_RAYBN",2016,1,7,0.919393924558784
"LZ_RAYBN",2016,1,7,0.919981396715051
"LZ_RAYBN",2016,1,7,0.951117420997234
"LZ_RAYBN",2016,1,7,1.34648618216532
"LZ_RAYBN",2016,1,7,1.30242577044525
"LZ_RAYBN",2016,1,7,1.22076714072406
"LZ_RAYBN",2016,1,7,1.15790762000343
"LZ_RAYBN",2016,1,7,1.05392504834406
"LZ_RAYBN",2016,1,7,0.931143367684136
"LZ_RAYBN",2016,1,7,0.870633735588574
"LZ_RAYBN",2016,1,8,0.842401799304814
"LZ_RAYBN",2016,1,8,0.765522411795443
"LZ_RAYBN",2016,1,8,0.765522411795443
"LZ_RAYBN",2016,1,8,0.765522411795443
"LZ_RAYBN",2016,1,8,0.823863507281278
"LZ_RAYBN",2016,1,8,0.956357770861258
"LZ_RAYBN",2016,1,8,1.24370129722607
"LZ_RAYBN",2016,1,8,1.22080105413817
"LZ_RAYBN",2016,1,8,1.16791239748279
"LZ_RAYBN",2016,1,8,1.16245995865234
"LZ_RAYBN",2016,1,8,1.12483813072222
"LZ_RAYBN",2016,1,8,1.01906081741145
"LZ_RAYBN",2016,1,8,0.947633868732535
"LZ_RAYBN",2016,1,8,0.940000454369902
"LZ_RAYBN",2016,1,8,0.903469114205875
"LZ_RAYBN",2016,1,8,0.901288138673694
